100 100 20 0.01
87	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	15	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
